Folder,Model,Custom_metric
45,cb:0.9-cf:0.1,0.27249444444444454
45,cb:1.0-cf:0.0,0.19869999999999993
46,cb:0.0-cf:1.0,0.3950333333333337
46,cb:0.1-cf:0.9,0.3988666666666669
46,cb:0.2-cf:0.8,0.39858888888888927
46,cb:0.30000000000000004-cf:0.7000000000000001,0.4008500000000004
46,cb:0.4-cf:0.6000000000000001,0.3979888888888891
46,cb:0.5-cf:0.5,0.3930333333333337
46,cb:0.6000000000000001-cf:0.4,0.3823833333333337
46,cb:0.7000000000000001-cf:0.30000000000000004,0.3598500000000006
46,cb:0.8-cf:0.2,0.3245111111111115
46,cb:0.9-cf:0.1,0.2769444444444446
46,cb:1.0-cf:0.0,0.2019777777777778
47,cb:0.0-cf:1.0,0.3932166666666667
47,cb:0.1-cf:0.9,0.39691111111111094
47,cb:0.2-cf:0.8,0.39485555555555546
47,cb:0.30000000000000004-cf:0.7000000000000001,0.39559444444444436
47,cb:0.4-cf:0.6000000000000001,0.3961222222222222
47,cb:0.5-cf:0.5,0.3910555555555555
47,cb:0.6000000000000001-cf:0.4,0.3821444444444444
47,cb:0.7000000000000001-cf:0.30000000000000004,0.35863888888888923
47,cb:0.8-cf:0.2,0.3267277777777781
47,cb:0.9-cf:0.1,0.2712666666666668
47,cb:1.0-cf:0.0,0.19796666666666665
48,cb:0.0-cf:1.0,0.40383888888888897
48,cb:0.1-cf:0.9,0.40508888888888894
48,cb:0.2-cf:0.8,0.4019222222222223
48,cb:0.30000000000000004-cf:0.7000000000000001,0.40563333333333346
48,cb:0.4-cf:0.6000000000000001,0.40082777777777795
48,cb:0.5-cf:0.5,0.3978833333333336
48,cb:0.6000000000000001-cf:0.4,0.3904277777777781
48,cb:0.7000000000000001-cf:0.30000000000000004,0.36217222222222245
48,cb:0.8-cf:0.2,0.3257277777777782
48,cb:0.9-cf:0.1,0.27121666666666694
48,cb:1.0-cf:0.0,0.19853333333333326
49,cb:0.0-cf:1.0,0.397927777777778
49,cb:0.1-cf:0.9,0.40065000000000023
49,cb:0.2-cf:0.8,0.40063888888888916
49,cb:0.30000000000000004-cf:0.7000000000000001,0.4004444444444448
49,cb:0.4-cf:0.6000000000000001,0.39472222222222264
49,cb:0.5-cf:0.5,0.39036111111111155
49,cb:0.6000000000000001-cf:0.4,0.3773888888888894
49,cb:0.7000000000000001-cf:0.30000000000000004,0.3556222222222226
49,cb:0.8-cf:0.2,0.3153722222222226
49,cb:0.9-cf:0.1,0.2650222222222223
49,cb:1.0-cf:0.0,0.1888333333333333
50,cb:0.0-cf:1.0,0.40153333333333363
50,cb:0.1-cf:0.9,0.4042000000000003
50,cb:0.2-cf:0.8,0.4020055555555558
50,cb:0.30000000000000004-cf:0.7000000000000001,0.40449444444444466
50,cb:0.4-cf:0.6000000000000001,0.4009500000000002
50,cb:0.5-cf:0.5,0.39621111111111135
50,cb:0.6000000000000001-cf:0.4,0.38664444444444485
50,cb:0.7000000000000001-cf:0.30000000000000004,0.3653555555555558
50,cb:0.8-cf:0.2,0.32797222222222266
50,cb:0.9-cf:0.1,0.27692222222222246
50,cb:1.0-cf:0.0,0.2046777777777778
51,cb:0.0-cf:1.0,0.41229444444444463
51,cb:0.1-cf:0.9,0.4149333333333334
51,cb:0.2-cf:0.8,0.40965555555555566
51,cb:0.30000000000000004-cf:0.7000000000000001,0.41078333333333344
51,cb:0.4-cf:0.6000000000000001,0.40542222222222235
51,cb:0.5-cf:0.5,0.40075555555555586
51,cb:0.6000000000000001-cf:0.4,0.39092222222222245
51,cb:0.7000000000000001-cf:0.30000000000000004,0.358266666666667
51,cb:0.8-cf:0.2,0.3173777777777782
51,cb:0.9-cf:0.1,0.2678388888888891
51,cb:1.0-cf:0.0,0.19072777777777772
52,cb:0.0-cf:1.0,0.4017000000000001
52,cb:0.1-cf:0.9,0.40300555555555573
52,cb:0.2-cf:0.8,0.4002166666666667
52,cb:0.30000000000000004-cf:0.7000000000000001,0.3998777777777779
52,cb:0.4-cf:0.6000000000000001,0.39805555555555566
52,cb:0.5-cf:0.5,0.39516666666666683
52,cb:0.6000000000000001-cf:0.4,0.384138888888889
52,cb:0.7000000000000001-cf:0.30000000000000004,0.3578611111111113
52,cb:0.8-cf:0.2,0.31801111111111136
52,cb:0.9-cf:0.1,0.2679333333333334
52,cb:1.0-cf:0.0,0.19242777777777764
53,cb:0.0-cf:1.0,0.40544999999999964
53,cb:0.1-cf:0.9,0.4090888888888885
53,cb:0.2-cf:0.8,0.40667222222222194
53,cb:0.30000000000000004-cf:0.7000000000000001,0.406572222222222
53,cb:0.4-cf:0.6000000000000001,0.399822222222222
53,cb:0.5-cf:0.5,0.394661111111111
53,cb:0.6000000000000001-cf:0.4,0.3830222222222222
53,cb:0.7000000000000001-cf:0.30000000000000004,0.35921666666666685
53,cb:0.8-cf:0.2,0.32060555555555587
53,cb:0.9-cf:0.1,0.27248333333333347
53,cb:1.0-cf:0.0,0.20225555555555558
54,cb:0.0-cf:1.0,0.3975833333333335
54,cb:0.1-cf:0.9,0.39927777777777784
54,cb:0.2-cf:0.8,0.3993333333333335
54,cb:0.30000000000000004-cf:0.7000000000000001,0.40087777777777794
54,cb:0.4-cf:0.6000000000000001,0.39786111111111133
54,cb:0.5-cf:0.5,0.39262777777777796
54,cb:0.6000000000000001-cf:0.4,0.3794611111111113
54,cb:0.7000000000000001-cf:0.30000000000000004,0.3562944444444448
54,cb:0.8-cf:0.2,0.31958333333333366
54,cb:0.9-cf:0.1,0.26431111111111133
54,cb:1.0-cf:0.0,0.1863944444444444
55,cb:0.0-cf:1.0,0.39444444444444465
55,cb:0.1-cf:0.9,0.3983055555555558
55,cb:0.2-cf:0.8,0.3954555555555557
55,cb:0.30000000000000004-cf:0.7000000000000001,0.3963611111111114
55,cb:0.4-cf:0.6000000000000001,0.39067777777777823
55,cb:0.5-cf:0.5,0.3861111111111113
55,cb:0.6000000000000001-cf:0.4,0.3761833333333335
55,cb:0.7000000000000001-cf:0.30000000000000004,0.3516000000000004
55,cb:0.8-cf:0.2,0.31711111111111157
55,cb:0.9-cf:0.1,0.26745555555555584
55,cb:1.0-cf:0.0,0.19572222222222221
56,cb:0.0-cf:1.0,0.3796000000000004
56,cb:0.1-cf:0.9,0.3821000000000004
56,cb:0.2-cf:0.8,0.38061111111111157
56,cb:0.30000000000000004-cf:0.7000000000000001,0.3815888888888892
56,cb:0.4-cf:0.6000000000000001,0.3807555555555559
56,cb:0.5-cf:0.5,0.3774333333333338
56,cb:0.6000000000000001-cf:0.4,0.36785000000000034
56,cb:0.7000000000000001-cf:0.30000000000000004,0.3471833333333337
56,cb:0.8-cf:0.2,0.31437222222222266
56,cb:0.9-cf:0.1,0.265288888888889
56,cb:1.0-cf:0.0,0.1888444444444443
57,cb:0.0-cf:1.0,0.4038666666666667
57,cb:0.1-cf:0.9,0.4058666666666667
57,cb:0.2-cf:0.8,0.403338888888889
57,cb:0.30000000000000004-cf:0.7000000000000001,0.4024388888888891
57,cb:0.4-cf:0.6000000000000001,0.3987444444444447
57,cb:0.5-cf:0.5,0.3916166666666669
57,cb:0.6000000000000001-cf:0.4,0.38203333333333345
57,cb:0.7000000000000001-cf:0.30000000000000004,0.3531777777777781
57,cb:0.8-cf:0.2,0.3162388888888891
57,cb:0.9-cf:0.1,0.26779444444444456
57,cb:1.0-cf:0.0,0.1910000000000001
58,cb:0.0-cf:1.0,0.40573333333333333
58,cb:0.1-cf:0.9,0.40798333333333336
58,cb:0.2-cf:0.8,0.40720555555555554
58,cb:0.30000000000000004-cf:0.7000000000000001,0.4081833333333334
58,cb:0.4-cf:0.6000000000000001,0.4014055555555556
58,cb:0.5-cf:0.5,0.3958111111111113
58,cb:0.6000000000000001-cf:0.4,0.387588888888889
58,cb:0.7000000000000001-cf:0.30000000000000004,0.3595055555555558
58,cb:0.8-cf:0.2,0.31928333333333375
58,cb:0.9-cf:0.1,0.26936666666666687
58,cb:1.0-cf:0.0,0.2007722222222222
59,cb:0.0-cf:1.0,0.39953333333333363
59,cb:0.1-cf:0.9,0.4033666666666669
59,cb:0.2-cf:0.8,0.4020888888888891
59,cb:0.30000000000000004-cf:0.7000000000000001,0.40227222222222253
59,cb:0.4-cf:0.6000000000000001,0.3937722222222226
59,cb:0.5-cf:0.5,0.3931222222222225
59,cb:0.6000000000000001-cf:0.4,0.3849555555555556
59,cb:0.7000000000000001-cf:0.30000000000000004,0.3604222222222224
59,cb:0.8-cf:0.2,0.3216722222222225
59,cb:0.9-cf:0.1,0.26913333333333345
59,cb:1.0-cf:0.0,0.20123333333333335
60,cb:0.0-cf:1.0,0.4039277777777778
60,cb:0.1-cf:0.9,0.40603888888888884
60,cb:0.2-cf:0.8,0.40535555555555564
60,cb:0.30000000000000004-cf:0.7000000000000001,0.40691666666666665
60,cb:0.4-cf:0.6000000000000001,0.40083333333333343
60,cb:0.5-cf:0.5,0.3942944444444446
60,cb:0.6000000000000001-cf:0.4,0.38476666666666687
60,cb:0.7000000000000001-cf:0.30000000000000004,0.36002777777777806
60,cb:0.8-cf:0.2,0.3219500000000004
60,cb:0.9-cf:0.1,0.2723333333333334
60,cb:1.0-cf:0.0,0.1917777777777776
61,cb:0.0-cf:1.0,0.40250000000000025
61,cb:0.1-cf:0.9,0.4054166666666668
61,cb:0.2-cf:0.8,0.40255555555555567
61,cb:0.30000000000000004-cf:0.7000000000000001,0.40235555555555574
61,cb:0.4-cf:0.6000000000000001,0.40053333333333346
61,cb:0.5-cf:0.5,0.3972555555555557
61,cb:0.6000000000000001-cf:0.4,0.38928333333333354
61,cb:0.7000000000000001-cf:0.30000000000000004,0.3662277777777779
61,cb:0.8-cf:0.2,0.3282500000000003
61,cb:0.9-cf:0.1,0.2779944444444447
61,cb:1.0-cf:0.0,0.20223333333333335
62,cb:0.0-cf:1.0,0.40365000000000006
62,cb:0.1-cf:0.9,0.40703888888888895
62,cb:0.2-cf:0.8,0.4028833333333334
62,cb:0.30000000000000004-cf:0.7000000000000001,0.40493888888888907
62,cb:0.4-cf:0.6000000000000001,0.4037444444444447
62,cb:0.5-cf:0.5,0.39951666666666696
62,cb:0.6000000000000001-cf:0.4,0.3868222222222225
62,cb:0.7000000000000001-cf:0.30000000000000004,0.3636888888888894
62,cb:0.8-cf:0.2,0.32580000000000037
62,cb:0.9-cf:0.1,0.2762555555555556
62,cb:1.0-cf:0.0,0.20681111111111106
63,cb:0.0-cf:1.0,0.40471111111111113
63,cb:0.1-cf:0.9,0.40818333333333334
63,cb:0.2-cf:0.8,0.40722777777777774
63,cb:0.30000000000000004-cf:0.7000000000000001,0.40799444444444444
63,cb:0.4-cf:0.6000000000000001,0.40022777777777785
63,cb:0.5-cf:0.5,0.3946777777777779
63,cb:0.6000000000000001-cf:0.4,0.3850277777777778
63,cb:0.7000000000000001-cf:0.30000000000000004,0.3589222222222224
63,cb:0.8-cf:0.2,0.3238555555555558
63,cb:0.9-cf:0.1,0.2731666666666667
63,cb:1.0-cf:0.0,0.19651666666666665
64,cb:0.0-cf:1.0,0.40867222222222244
64,cb:0.1-cf:0.9,0.41164444444444453
64,cb:0.2-cf:0.8,0.40864444444444464
64,cb:0.30000000000000004-cf:0.7000000000000001,0.40910555555555567
64,cb:0.4-cf:0.6000000000000001,0.4060500000000002
64,cb:0.5-cf:0.5,0.40328333333333355
64,cb:0.6000000000000001-cf:0.4,0.3900500000000003
64,cb:0.7000000000000001-cf:0.30000000000000004,0.3635166666666669
64,cb:0.8-cf:0.2,0.3237666666666669
64,cb:0.9-cf:0.1,0.2712055555555557
64,cb:1.0-cf:0.0,0.19656666666666656
65,cb:0.0-cf:1.0,0.39487777777777794
65,cb:0.1-cf:0.9,0.39690555555555557
65,cb:0.2-cf:0.8,0.39311111111111124
65,cb:0.30000000000000004-cf:0.7000000000000001,0.3937333333333335
65,cb:0.4-cf:0.6000000000000001,0.3890111111111114
65,cb:0.5-cf:0.5,0.3850111111111114
65,cb:0.6000000000000001-cf:0.4,0.37192777777777813
65,cb:0.7000000000000001-cf:0.30000000000000004,0.34691111111111156
65,cb:0.8-cf:0.2,0.30923333333333375
65,cb:0.9-cf:0.1,0.26236111111111116
65,cb:1.0-cf:0.0,0.1828055555555555
66,cb:0.0-cf:1.0,0.39720000000000033
66,cb:0.1-cf:0.9,0.3967277777777781
66,cb:0.2-cf:0.8,0.39496111111111154
66,cb:0.30000000000000004-cf:0.7000000000000001,0.3955222222222225
66,cb:0.4-cf:0.6000000000000001,0.39367222222222253
66,cb:0.5-cf:0.5,0.38810000000000006
66,cb:0.6000000000000001-cf:0.4,0.37698888888888915
66,cb:0.7000000000000001-cf:0.30000000000000004,0.3470388888888893
66,cb:0.8-cf:0.2,0.3099611111111115
66,cb:0.9-cf:0.1,0.25925555555555574
66,cb:1.0-cf:0.0,0.18777222222222212
67,cb:0.0-cf:1.0,0.4004888888888893
67,cb:0.1-cf:0.9,0.40179444444444484
67,cb:0.2-cf:0.8,0.39922222222222253
67,cb:0.30000000000000004-cf:0.7000000000000001,0.4004722222222226
67,cb:0.4-cf:0.6000000000000001,0.4015277777777782
67,cb:0.5-cf:0.5,0.40022222222222253
67,cb:0.6000000000000001-cf:0.4,0.3853500000000002
67,cb:0.7000000000000001-cf:0.30000000000000004,0.35815555555555595
67,cb:0.8-cf:0.2,0.3245611111111115
67,cb:0.9-cf:0.1,0.272288888888889
67,cb:1.0-cf:0.0,0.1948277777777778
68,cb:0.0-cf:1.0,0.41122777777777786
68,cb:0.1-cf:0.9,0.4130611111111112
68,cb:0.2-cf:0.8,0.4095611111111112
68,cb:0.30000000000000004-cf:0.7000000000000001,0.40911111111111115
68,cb:0.4-cf:0.6000000000000001,0.4047777777777779
68,cb:0.5-cf:0.5,0.4004333333333335
68,cb:0.6000000000000001-cf:0.4,0.3891277777777779
68,cb:0.7000000000000001-cf:0.30000000000000004,0.3647333333333335
68,cb:0.8-cf:0.2,0.3217000000000003
68,cb:0.9-cf:0.1,0.2759055555555557
68,cb:1.0-cf:0.0,0.20135555555555554
69,cb:0.0-cf:1.0,0.3945777777777781
69,cb:0.1-cf:0.9,0.3973000000000002
69,cb:0.2-cf:0.8,0.3959111111111113
69,cb:0.30000000000000004-cf:0.7000000000000001,0.3980333333333336
69,cb:0.4-cf:0.6000000000000001,0.3937944444444447
69,cb:0.5-cf:0.5,0.38891666666666697
69,cb:0.6000000000000001-cf:0.4,0.38033888888888906
69,cb:0.7000000000000001-cf:0.30000000000000004,0.3558166666666669
69,cb:0.8-cf:0.2,0.3174111111111115
69,cb:0.9-cf:0.1,0.26622777777777795
69,cb:1.0-cf:0.0,0.19346111111111103
70,cb:0.0-cf:1.0,0.40405000000000013
70,cb:0.1-cf:0.9,0.40607777777777787
70,cb:0.2-cf:0.8,0.40412222222222244
70,cb:0.30000000000000004-cf:0.7000000000000001,0.4062944444444446
70,cb:0.4-cf:0.6000000000000001,0.40323888888888915
70,cb:0.5-cf:0.5,0.40062777777777797
70,cb:0.6000000000000001-cf:0.4,0.39568333333333355
70,cb:0.7000000000000001-cf:0.30000000000000004,0.3720777777777782
70,cb:0.8-cf:0.2,0.3328444444444447
70,cb:0.9-cf:0.1,0.2813666666666669
70,cb:1.0-cf:0.0,0.20850555555555547
71,cb:0.0-cf:1.0,0.40078888888888936
71,cb:0.1-cf:0.9,0.40342777777777816
71,cb:0.2-cf:0.8,0.4026333333333337
71,cb:0.30000000000000004-cf:0.7000000000000001,0.40189444444444467
71,cb:0.4-cf:0.6000000000000001,0.3962944444444448
71,cb:0.5-cf:0.5,0.3913888888888891
71,cb:0.6000000000000001-cf:0.4,0.37637777777777803
71,cb:0.7000000000000001-cf:0.30000000000000004,0.3556833333333337
71,cb:0.8-cf:0.2,0.31938333333333363
71,cb:0.9-cf:0.1,0.26873888888888914
71,cb:1.0-cf:0.0,0.19491666666666665
72,cb:0.0-cf:1.0,0.40397222222222234
72,cb:0.1-cf:0.9,0.4072222222222223
72,cb:0.2-cf:0.8,0.4053333333333335
72,cb:0.30000000000000004-cf:0.7000000000000001,0.40743333333333354
72,cb:0.4-cf:0.6000000000000001,0.4026000000000003
72,cb:0.5-cf:0.5,0.39751666666666696
72,cb:0.6000000000000001-cf:0.4,0.3868111111111115
72,cb:0.7000000000000001-cf:0.30000000000000004,0.35882777777777825
72,cb:0.8-cf:0.2,0.31922777777777817
72,cb:0.9-cf:0.1,0.2703388888888891
72,cb:1.0-cf:0.0,0.1933111111111111
73,cb:0.0-cf:1.0,0.4005444444444444
73,cb:0.1-cf:0.9,0.40271111111111113
73,cb:0.2-cf:0.8,0.40094444444444444
73,cb:0.30000000000000004-cf:0.7000000000000001,0.40314444444444447
73,cb:0.4-cf:0.6000000000000001,0.39958888888888894
73,cb:0.5-cf:0.5,0.39525555555555547
73,cb:0.6000000000000001-cf:0.4,0.38311666666666655
73,cb:0.7000000000000001-cf:0.30000000000000004,0.3593277777777779
73,cb:0.8-cf:0.2,0.3173444444444446
73,cb:0.9-cf:0.1,0.271038888888889
73,cb:1.0-cf:0.0,0.19087777777777779
74,cb:0.0-cf:1.0,0.40821111111111114
74,cb:0.1-cf:0.9,0.40951666666666664
74,cb:0.2-cf:0.8,0.40766666666666673
74,cb:0.30000000000000004-cf:0.7000000000000001,0.41095
74,cb:0.4-cf:0.6000000000000001,0.40698888888888896
74,cb:0.5-cf:0.5,0.4042222222222223
74,cb:0.6000000000000001-cf:0.4,0.3918055555555558
74,cb:0.7000000000000001-cf:0.30000000000000004,0.36202222222222263
74,cb:0.8-cf:0.2,0.3233666666666671
74,cb:0.9-cf:0.1,0.2732055555555557
74,cb:1.0-cf:0.0,0.19689444444444446
75,cb:0.0-cf:1.0,0.39912777777777797
75,cb:0.1-cf:0.9,0.4018777777777779
75,cb:0.2-cf:0.8,0.4008333333333335
75,cb:0.30000000000000004-cf:0.7000000000000001,0.40385000000000015
75,cb:0.4-cf:0.6000000000000001,0.39994444444444466
75,cb:0.5-cf:0.5,0.39466666666666705
75,cb:0.6000000000000001-cf:0.4,0.3867222222222228
75,cb:0.7000000000000001-cf:0.30000000000000004,0.358894444444445
75,cb:0.8-cf:0.2,0.3228388888888894
75,cb:0.9-cf:0.1,0.27188333333333353
75,cb:1.0-cf:0.0,0.19323333333333328
76,cb:0.0-cf:1.0,0.40415000000000023
76,cb:0.1-cf:0.9,0.40587222222222247
76,cb:0.2-cf:0.8,0.40463888888888916
76,cb:0.30000000000000004-cf:0.7000000000000001,0.40395555555555573
76,cb:0.4-cf:0.6000000000000001,0.4011222222222223
76,cb:0.5-cf:0.5,0.4001944444444446
76,cb:0.6000000000000001-cf:0.4,0.3860611111111112
76,cb:0.7000000000000001-cf:0.30000000000000004,0.3593111111111113
76,cb:0.8-cf:0.2,0.3250944444444448
76,cb:0.9-cf:0.1,0.2813833333333336
76,cb:1.0-cf:0.0,0.20563888888888887
77,cb:0.0-cf:1.0,0.40391666666666676
77,cb:0.1-cf:0.9,0.4065
77,cb:0.2-cf:0.8,0.40546111111111116
77,cb:0.30000000000000004-cf:0.7000000000000001,0.40511111111111114
77,cb:0.4-cf:0.6000000000000001,0.4025111111111111
77,cb:0.5-cf:0.5,0.4004111111111112
77,cb:0.6000000000000001-cf:0.4,0.3854
77,cb:0.7000000000000001-cf:0.30000000000000004,0.3662111111111113
77,cb:0.8-cf:0.2,0.3298000000000004
77,cb:0.9-cf:0.1,0.27995000000000014
77,cb:1.0-cf:0.0,0.20463888888888876
78,cb:0.0-cf:1.0,0.388766666666667
78,cb:0.1-cf:0.9,0.3908500000000002
78,cb:0.2-cf:0.8,0.3911111111111113
78,cb:0.30000000000000004-cf:0.7000000000000001,0.3929777777777781
78,cb:0.4-cf:0.6000000000000001,0.39064444444444485
78,cb:0.5-cf:0.5,0.38781111111111144
78,cb:0.6000000000000001-cf:0.4,0.3750222222222225
78,cb:0.7000000000000001-cf:0.30000000000000004,0.34975555555555593
78,cb:0.8-cf:0.2,0.31255000000000027
78,cb:0.9-cf:0.1,0.26747777777777787
78,cb:1.0-cf:0.0,0.1917555555555555
79,cb:0.0-cf:1.0,0.3943222222222224
79,cb:0.1-cf:0.9,0.3966000000000001
79,cb:0.2-cf:0.8,0.39550000000000013
79,cb:0.30000000000000004-cf:0.7000000000000001,0.3968444444444446
79,cb:0.4-cf:0.6000000000000001,0.3942333333333335
79,cb:0.5-cf:0.5,0.3925888888888891
79,cb:0.6000000000000001-cf:0.4,0.37821666666666687
79,cb:0.7000000000000001-cf:0.30000000000000004,0.3487777777777781
79,cb:0.8-cf:0.2,0.31201666666666683
79,cb:0.9-cf:0.1,0.26421666666666677
79,cb:1.0-cf:0.0,0.1955222222222222
80,cb:0.0-cf:1.0,0.41326666666666656
80,cb:0.1-cf:0.9,0.41523888888888866
80,cb:0.2-cf:0.8,0.4138333333333333
80,cb:0.30000000000000004-cf:0.7000000000000001,0.4173333333333333
80,cb:0.4-cf:0.6000000000000001,0.4107777777777777
80,cb:0.5-cf:0.5,0.4074111111111111
80,cb:0.6000000000000001-cf:0.4,0.3918999999999999
80,cb:0.7000000000000001-cf:0.30000000000000004,0.36705555555555586
80,cb:0.8-cf:0.2,0.32877222222222274
80,cb:0.9-cf:0.1,0.2789222222222224
80,cb:1.0-cf:0.0,0.19328888888888882
81,cb:0.0-cf:1.0,0.39650000000000013
81,cb:0.1-cf:0.9,0.39666666666666683
81,cb:0.2-cf:0.8,0.39066666666666683
81,cb:0.30000000000000004-cf:0.7000000000000001,0.3910555555555557
81,cb:0.4-cf:0.6000000000000001,0.3908333333333336
81,cb:0.5-cf:0.5,0.38609444444444474
81,cb:0.6000000000000001-cf:0.4,0.37271111111111155
81,cb:0.7000000000000001-cf:0.30000000000000004,0.3445388888888892
81,cb:0.8-cf:0.2,0.30398888888888914
81,cb:0.9-cf:0.1,0.25529444444444443
81,cb:1.0-cf:0.0,0.18805555555555553
82,cb:0.0-cf:1.0,0.4125944444444446
82,cb:0.1-cf:0.9,0.4142611111111112
82,cb:0.2-cf:0.8,0.41188333333333343
82,cb:0.30000000000000004-cf:0.7000000000000001,0.41273333333333334
82,cb:0.4-cf:0.6000000000000001,0.40932777777777796
82,cb:0.5-cf:0.5,0.4040333333333335
82,cb:0.6000000000000001-cf:0.4,0.3925055555555557
82,cb:0.7000000000000001-cf:0.30000000000000004,0.3663444444444449
82,cb:0.8-cf:0.2,0.32026111111111155
82,cb:0.9-cf:0.1,0.27577777777777795
82,cb:1.0-cf:0.0,0.2019499999999999
83,cb:0.0-cf:1.0,0.394066666666667
83,cb:0.1-cf:0.9,0.3946222222222225
83,cb:0.2-cf:0.8,0.3939444444444447
83,cb:0.30000000000000004-cf:0.7000000000000001,0.39583333333333365
83,cb:0.4-cf:0.6000000000000001,0.3937500000000003
83,cb:0.5-cf:0.5,0.3861611111111114
83,cb:0.6000000000000001-cf:0.4,0.37876111111111127
83,cb:0.7000000000000001-cf:0.30000000000000004,0.3539333333333334
83,cb:0.8-cf:0.2,0.3144166666666669
83,cb:0.9-cf:0.1,0.2697277777777778
83,cb:1.0-cf:0.0,0.1950222222222221
84,cb:0.0-cf:1.0,0.39956111111111126
84,cb:0.1-cf:0.9,0.4018111111111113
84,cb:0.2-cf:0.8,0.40067222222222243
84,cb:0.30000000000000004-cf:0.7000000000000001,0.40284444444444467
84,cb:0.4-cf:0.6000000000000001,0.3991333333333335
84,cb:0.5-cf:0.5,0.3986333333333335
84,cb:0.6000000000000001-cf:0.4,0.38641666666666674
84,cb:0.7000000000000001-cf:0.30000000000000004,0.35757222222222246
84,cb:0.8-cf:0.2,0.31975000000000026
84,cb:0.9-cf:0.1,0.27040555555555584
84,cb:1.0-cf:0.0,0.20186111111111107
85,cb:0.0-cf:1.0,0.40554444444444476
85,cb:0.1-cf:0.9,0.40554444444444476
85,cb:0.2-cf:0.8,0.4018222222222225
85,cb:0.30000000000000004-cf:0.7000000000000001,0.40371111111111135
85,cb:0.4-cf:0.6000000000000001,0.39757222222222255
85,cb:0.5-cf:0.5,0.3950444444444448
85,cb:0.6000000000000001-cf:0.4,0.381977777777778
85,cb:0.7000000000000001-cf:0.30000000000000004,0.35355555555555573
85,cb:0.8-cf:0.2,0.31867222222222236
85,cb:0.9-cf:0.1,0.26996111111111115
85,cb:1.0-cf:0.0,0.1949722222222222
86,cb:0.0-cf:1.0,0.4013333333333337
86,cb:0.1-cf:0.9,0.4039722222222226
86,cb:0.2-cf:0.8,0.4013888888888893
86,cb:0.30000000000000004-cf:0.7000000000000001,0.40204444444444487
86,cb:0.4-cf:0.6000000000000001,0.39841666666666703
86,cb:0.5-cf:0.5,0.3981944444444448
86,cb:0.6000000000000001-cf:0.4,0.3846833333333335
86,cb:0.7000000000000001-cf:0.30000000000000004,0.3608500000000002
86,cb:0.8-cf:0.2,0.3214611111111113
86,cb:0.9-cf:0.1,0.2783888888888891
86,cb:1.0-cf:0.0,0.2084666666666667
87,cb:0.0-cf:1.0,0.4105555555555558
87,cb:0.1-cf:0.9,0.4117777777777779
87,cb:0.2-cf:0.8,0.4085555555555558
87,cb:0.30000000000000004-cf:0.7000000000000001,0.40923888888888915
87,cb:0.4-cf:0.6000000000000001,0.40835000000000027
87,cb:0.5-cf:0.5,0.4064444444444447
87,cb:0.6000000000000001-cf:0.4,0.3965555555555558
87,cb:0.7000000000000001-cf:0.30000000000000004,0.3745888888888892
87,cb:0.8-cf:0.2,0.3343777777777782
87,cb:0.9-cf:0.1,0.28545555555555585
87,cb:1.0-cf:0.0,0.20604444444444445
88,cb:0.0-cf:1.0,0.3996611111111114
88,cb:0.1-cf:0.9,0.40152222222222245
88,cb:0.2-cf:0.8,0.4024833333333336
88,cb:0.30000000000000004-cf:0.7000000000000001,0.40263888888888916
88,cb:0.4-cf:0.6000000000000001,0.39700000000000046
88,cb:0.5-cf:0.5,0.39282222222222263
88,cb:0.6000000000000001-cf:0.4,0.37833888888888917
88,cb:0.7000000000000001-cf:0.30000000000000004,0.3526111111111115
88,cb:0.8-cf:0.2,0.3182333333333336
88,cb:0.9-cf:0.1,0.272327777777778
88,cb:1.0-cf:0.0,0.19092222222222222
89,cb:0.0-cf:1.0,0.399177777777778
89,cb:0.1-cf:0.9,0.401677777777778
89,cb:0.2-cf:0.8,0.39890000000000014
89,cb:0.30000000000000004-cf:0.7000000000000001,0.3995277777777779
89,cb:0.4-cf:0.6000000000000001,0.3977888888888891
89,cb:0.5-cf:0.5,0.39598888888888906
89,cb:0.6000000000000001-cf:0.4,0.3881444444444446
89,cb:0.7000000000000001-cf:0.30000000000000004,0.3612444444444448
89,cb:0.8-cf:0.2,0.32022222222222263
89,cb:0.9-cf:0.1,0.2705111111111113
89,cb:1.0-cf:0.0,0.1917944444444444
90,cb:0.0-cf:1.0,0.3976666666666667
90,cb:0.1-cf:0.9,0.4005833333333334
90,cb:0.2-cf:0.8,0.397638888888889
90,cb:0.30000000000000004-cf:0.7000000000000001,0.3994055555555556
90,cb:0.4-cf:0.6000000000000001,0.39665555555555554
90,cb:0.5-cf:0.5,0.39321111111111123
90,cb:0.6000000000000001-cf:0.4,0.3807277777777778
90,cb:0.7000000000000001-cf:0.30000000000000004,0.3547666666666668
90,cb:0.8-cf:0.2,0.31762777777777806
90,cb:0.9-cf:0.1,0.26339444444444465
90,cb:1.0-cf:0.0,0.19082222222222212
91,cb:0.0-cf:1.0,0.400938888888889
91,cb:0.1-cf:0.9,0.40438333333333343
91,cb:0.2-cf:0.8,0.40180000000000016
91,cb:0.30000000000000004-cf:0.7000000000000001,0.4017722222222224
91,cb:0.4-cf:0.6000000000000001,0.395327777777778
91,cb:0.5-cf:0.5,0.3900944444444448
91,cb:0.6000000000000001-cf:0.4,0.3795944444444448
91,cb:0.7000000000000001-cf:0.30000000000000004,0.35923333333333374
