user_id,id_session,url_course,course_name,lesson_name,timestamp
31400637.1634654922,1634654922,/en/computerbasics/understanding-operating-systems/1/?lo=,computerbasics,understanding-operating-systems,2021-10-19T14:50:01.943437Z
31400637.1634654922,1634654922,/en/computerbasics/understanding-applications/1/?lo=,computerbasics,understanding-applications,2021-10-19T14:50:01.454840Z
31400637.1634654922,1634654922,/en/computerbasics/understanding-operating-systems/1/?lo=,computerbasics,understanding-operating-systems,2021-10-19T14:48:42.020203Z
31400690.1637251618,1637251616,/en/linkedin/what-is-linkedin/1/?lo=,linkedin,what-is-linkedin,2021-11-18T16:06:56.772880Z
31401090.1626437217,1626437217,/en/computerbasics/understanding-applications/1/?lo=,computerbasics,understanding-applications,2021-07-16T12:06:57.094499Z
31401550.1639507764,1639507764,/en/osxbasics/using-a-windows-keyboard-with-a-mac/1/?lo=,osxbasics,using-a-windows-keyboard-with-a-mac,2021-12-14T18:49:24.314632Z
31401717.1639957338,1639957337,/en/googledocuments/linking-within-a-document/1/?lo=,googledocuments,linking-within-a-document,2021-12-19T23:42:17.767103Z
31401890.1632231454,1632231453,/en/windows10/personalizing-your-desktop/1/?lo=,windows10,personalizing-your-desktop,2021-09-21T13:37:33.051701Z
31402072.1643038411,1643038410,/en/powerpoint2016/animating-text-and-objects/1/?lo=,powerpoint2016,animating-text-and-objects,2022-01-24T15:45:20.403421Z
31402361.1636618878,1636618877,/en/excel/groups-and-subtotals/1/?lo=,excel,groups-and-subtotals,2021-11-11T08:27:04.297246Z
31402361.1636618878,1636618877,/en/excel2013/groups-and-subtotals/1/?lo=,excel2013,groups-and-subtotals,2021-11-11T08:21:17.784564Z
31402443.1632505687,1632505686,/en/googlespreadsheets/sorting-and-filtering-data/1/?lo=,googlespreadsheets,sorting-and-filtering-data,2021-09-24T17:48:06.907500Z
31402514.1626782024,1626782024,/en/searchbetter/google-search-tips/1/?lo=,searchbetter,google-search-tips,2021-07-20T11:53:47.012027Z
31402514.1626782024,1626782024,/en/searchbetter/google-search-tips/1/?lo=,searchbetter,google-search-tips,2021-07-20T11:53:44.396177Z
