user_id,id_session,url_course,course_name,lesson_name,timestamp
59086.1625317795,1625317813,/en/office2003basics/toolbars-and-the-task-pane-/1/?lo=,office2003basics,toolbars-and-the-task-pane-,2021-07-03T13:10:13.700103Z
5908928.1628486884,1628486883,/en/gmail/setting-up-a-gmail-account/1/?lo=,gmail,setting-up-a-gmail-account,2021-08-09T05:28:03.905599Z
5909186.1628877057,1628877056,/en/excel-tips/how-to-quickly-duplicate-a-sheet/1/?lo=,excel-tips,how-to-quickly-duplicate-a-sheet,2021-08-13T17:50:56.689496Z
59091906.1633052078,1633270304,/en/word/page-layout/1/?lo=,word,page-layout,2021-10-03T14:40:47.445711Z
59091906.1633052078,1633270304,/en/word/links/1/?lo=,word,links,2021-10-03T14:36:33.475102Z
59091906.1633052078,1633270304,/en/word/lists/1/?lo=,word,lists,2021-10-03T14:23:07.933641Z
59091906.1633052078,1633270304,/en/word/line-and-paragraph-spacing/1/?lo=,word,line-and-paragraph-spacing,2021-10-03T14:19:18.372511Z
59091906.1633052078,1633270304,/en/word/indents-and-tabs/1/?lo=,word,indents-and-tabs,2021-10-03T14:12:10.402451Z
59091906.1633052078,1633182914,/en/word/indents-and-tabs/1/?lo=,word,indents-and-tabs,2021-10-02T13:55:50.738662Z
59091906.1633052078,1633052079,/en/word/indents-and-tabs/1/?lo=,word,indents-and-tabs,2021-10-01T01:34:52.394659Z
59092381.1632994218,1632994219,/en/excel2013/relative-and-absolute-cell-references/1/?lo=,excel2013,relative-and-absolute-cell-references,2021-09-30T09:30:19.102064Z
5909241.1626110575,1626110572,/en/word2016/page-numbers/1/?lo=,word2016,page-numbers,2021-07-12T17:22:52.148390Z
5909377.1630096937,1630096937,/en/word2016/saving-and-sharing-documents/1/?lo=,word2016,saving-and-sharing-documents,2021-08-27T20:52:51.130205Z
5909377.1630096937,1630096937,/en/word2016/creating-and-opening-documents/1/?lo=,word2016,creating-and-opening-documents,2021-08-27T20:42:17.742046Z
5909567.1626462922,1626462698,/en/excelformulas/relative-and-absolute-cell-references/1/?lo=,excelformulas,relative-and-absolute-cell-references,2021-07-16T19:11:38.888669Z
5909568.1627435577,1627435577,/en/googlespreadsheets/sharing-and-collaborating/1/?lo=,googlespreadsheets,sharing-and-collaborating,2021-07-28T01:26:17.632222Z
590979.1641353156,1641353156,/en/computerbasics/understanding-operating-systems/1/?lo=,computerbasics,understanding-operating-systems,2022-01-05T03:25:56.287707Z
5909976.1638664991,1638664995,/en/basic-computer-skills/disable-applications-from-running-on-startup/1/?lo=,basic-computer-skills,disable-applications-from-running-on-startup,2021-12-05T00:43:15.880858Z
591001.1628962307,1628962295,/en/computerbasics/what-is-a-computer/1/?lo=,computerbasics,what-is-a-computer,2021-08-14T17:31:35.272262Z
59100429.1632986739,1632986719,/en/internetbasics/what-is-the-internet/1/?lo=,internetbasics,what-is-the-internet,2021-09-30T07:25:19.991796Z
59100817.1633062926,1633062927,/en/tr_id-computer-basics/apa-itu-komputer/1/?lo=,tr_id-computer-basics,apa-itu-komputer,2021-10-01T04:35:27.673554Z
591029.1627335952,1627335952,/en/typing/typing/1/?lo=,typing,typing,2021-07-26T21:46:11.178422Z
5910301.1640667471,1640667470,/en/access2010/creating-reports/1/?lo=,access2010,creating-reports,2021-12-28T04:57:50.683923Z
5910400.1626317004,1626317093,/en/excel2016/saving-and-sharing-workbooks/1/?lo=,excel2016,saving-and-sharing-workbooks,2021-07-15T03:12:37.913168Z
5910400.1626317004,1626317093,/en/excel2016/saving-and-sharing-workbooks/1/?lo=,excel2016,saving-and-sharing-workbooks,2021-07-15T02:44:53.148207Z
5910799.1636457055,1636459224,/en/gmail/setting-up-a-gmail-account/1/?lo=,gmail,setting-up-a-gmail-account,2021-11-09T12:00:24.062242Z
59110199.1631799470,1636118141,/en/googledocuments/using-indents-and-tabs/1/?lo=,googledocuments,using-indents-and-tabs,2021-11-05T13:15:41.521418Z
59110199.1631799470,1636032197,/en/googledocuments/formatting-text-and-adding-hyperlinks/1/?lo=,googledocuments,formatting-text-and-adding-hyperlinks,2021-11-04T13:37:47.028437Z
59110199.1631799470,1636032197,/en/googledocuments/text-basics/1/?lo=,googledocuments,text-basics,2021-11-04T13:23:17.531766Z
59110199.1631799470,1635945911,/en/googledocuments/text-basics/1/?lo=,googledocuments,text-basics,2021-11-03T13:45:12.765795Z
59110199.1631799470,1635945911,/en/googledocuments/text-basics/1/?lo=,googledocuments,text-basics,2021-11-03T13:39:32.360948Z
59110199.1631799470,1635945911,/en/googledocuments/getting-started-with-your-document/1/?lo=,googledocuments,getting-started-with-your-document,2021-11-03T13:39:31.248642Z
59110199.1631799470,1635945911,/en/googledocuments/text-basics/1/?lo=,googledocuments,text-basics,2021-11-03T13:39:19.787742Z
59110199.1631799470,1635945911,/en/googledocuments/getting-started-with-your-document/1/?lo=,googledocuments,getting-started-with-your-document,2021-11-03T13:39:07.918790Z
59110199.1631799470,1635945911,/en/googledocuments/getting-started-with-your-document/1/?lo=,googledocuments,getting-started-with-your-document,2021-11-03T13:25:11.896666Z
59110199.1631799470,1633007105,/en/email101/introduction-to-email/1/?lo=,email101,introduction-to-email,2021-09-30T13:05:05.756501Z
59110199.1631799470,1632920962,/en/email101/introduction-to-email/1/?lo=,email101,introduction-to-email,2021-09-29T13:09:22.188625Z
59110199.1631799470,1632143011,/en/googlespreadsheets/modifying-columns-rows-and-cells/1/?lo=,googlespreadsheets,modifying-columns-rows-and-cells,2021-09-20T13:05:52.173977Z
59110199.1631799470,1632143011,/en/googlespreadsheets/modifying-columns-rows-and-cells/1/?lo=,googlespreadsheets,modifying-columns-rows-and-cells,2021-09-20T13:03:31.524580Z
59110199.1631799470,1631885570,/en/googlespreadsheets/modifying-columns-rows-and-cells/1/?lo=,googlespreadsheets,modifying-columns-rows-and-cells,2021-09-17T13:32:50.234897Z
59110199.1631799470,1631799471,/en/googlespreadsheets/getting-started-with-google-sheets/1/?lo=,googlespreadsheets,getting-started-with-google-sheets,2021-09-16T13:37:51.020174Z
5911372.1631906840,1631874205,/en/powerpoint2010/working-with-charts/1/?lo=,powerpoint2010,working-with-charts,2021-09-17T10:23:25.887981Z
5911439.1635479190,1635479190,/en/excel2016/page-layout-and-printing/1/?lo=,excel2016,page-layout-and-printing,2021-10-29T03:46:30.184350Z
59114461.1641654865,1641654866,/en/skype-2016/locked-out-of-your-microsoft-account/1/?lo=,skype-2016,locked-out-of-your-microsoft-account,2022-01-08T15:14:26.054312Z
5911897.1635793991,1635793992,/en/word-tips/how-to-create-a-table-of-contents-in-word/1/?lo=,word-tips,how-to-create-a-table-of-contents-in-word,2021-11-01T19:13:12.568658Z
59121078.1632992527,1632992531,/en/word2016/shapes/1/?lo=,word2016,shapes,2021-09-30T09:02:11.386829Z
5912153.1643328582,1643328582,/en/powerpoint2016/indents-and-line-spacing/1/?lo=,powerpoint2016,indents-and-line-spacing,2022-01-28T00:09:42.110890Z
5912352.1627452285,1627452287,/en/microsoftaccount/creating-a-microsoft-account/1/?lo=,microsoftaccount,creating-a-microsoft-account,2021-07-28T06:04:47.045608Z
5912376.1629121664,1629121663,/en/photoshopbasics/understanding-layers/1/?lo=,photoshopbasics,understanding-layers,2021-08-16T14:13:28.893017Z
5912376.1629121664,1629121663,/en/photoshopbasics/saving-images/1/?lo=,photoshopbasics,saving-images,2021-08-16T14:13:06.453364Z
