user_id,id_session,url_course,course_name,lesson_name,timestamp
18737438.1628670801,1628670799,/en/excel2010/merging-copies-of-a-shared-workbook/1/?lo=,excel2010,merging-copies-of-a-shared-workbook,2021-08-11T08:33:19.858131Z
18737506.1625334778,1625334778,/en/osxbasics/using-a-windows-keyboard-with-a-mac/1/?lo=,osxbasics,using-a-windows-keyboard-with-a-mac,2021-07-03T17:52:58.053258Z
18737616.1643095847,1643095846,/en/computerbasics/what-is-a-computer/1/?lo=,computerbasics,what-is-a-computer,2022-01-25T07:30:46.168776Z
18737747.1636415279,1636415279,/en/grammar/adjectives-and-adverbs/1/?lo=,grammar,adjectives-and-adverbs,2021-11-08T23:47:59.933409Z
18737941.1641768855,1641768855,/en/decimals/introduction-to-decimals/1/?lo=,decimals,introduction-to-decimals,2022-01-09T22:54:15.333615Z
18738220.1633912253,1633912253,/en/search-better-2018/introduction-to-searching-online/1/?lo=,search-better-2018,introduction-to-searching-online,2021-10-11T00:31:06.348899Z
18738220.1633912253,1633912253,/en/internetbasics/using-search-engines/1/?lo=,internetbasics,using-search-engines,2021-10-11T00:30:53.053633Z
18738324.1641302352,1641302351,/en/gmail/setting-up-a-gmail-account/1/?lo=,gmail,setting-up-a-gmail-account,2022-01-04T13:19:11.420408Z
18738368.1629391246,1629391246,/en/tr_id-word-2016/menggunakan-find-replace/1/?lo=,tr_id-word-2016,menggunakan-find-replace,2021-08-19T16:40:46.382245Z
18738751.1630727992,1630727992,/en/word2000/font-size/1/?lo=,word2000,font-size,2021-09-04T03:59:52.701901Z
18739045.1641399353,1641399353,/en/word-tips/how-to-create-a-table-of-contents-in-word/1/?lo=,word-tips,how-to-create-a-table-of-contents-in-word,2022-01-05T16:15:53.308621Z
18739465.1641030672,1641030316,/en/excelformulas/complex-formulas/1/?lo=,excelformulas,complex-formulas,2022-01-01T09:46:17.637295Z
18739465.1641030672,1641030316,/en/excelformulas/simple-formulas/1/?lo=,excelformulas,simple-formulas,2022-01-01T09:45:16.279925Z
18739760.1637646684,1637646684,/en/tr_id-word-2016/nomor-halaman/1/?lo=,tr_id-word-2016,nomor-halaman,2021-11-23T05:51:24.952668Z
18739769.1633928966,1633928971,/en/google-forms/organizing-and-analyzing-responses/1/?lo=,google-forms,organizing-and-analyzing-responses,2021-10-11T05:09:31.853874Z
18739844.1633771286,1633771286,/en/word2010/inserting-clip-art-and-pictures/1/?lo=,word2010,inserting-clip-art-and-pictures,2021-10-09T09:21:26.837376Z
1873993.1625204687,1625204695,/en/microsoftaccount/creating-a-microsoft-account/1/?lo=,microsoftaccount,creating-a-microsoft-account,2021-07-02T05:44:55.376605Z
18740113.1638786541,1638786541,/en/iphonebasics/adding-and-managing-contacts/1/?lo=,iphonebasics,adding-and-managing-contacts,2021-12-06T10:29:01.084833Z
18740158.1643199971,1643199971,/en/office2000basics/toolbars/1/?lo=,office2000basics,toolbars,2022-01-26T12:26:11.396478Z
18740250.1634666616,1634666616,/en/googleslides/sharing-and-collaborating/1/?lo=,googleslides,sharing-and-collaborating,2021-10-19T18:03:36.654834Z
18740455.1634739593,1634739592,/en/excel2016/relative-and-absolute-cell-references/1/?lo=,excel2016,relative-and-absolute-cell-references,2021-10-20T14:19:52.292361Z
18740469.1631541483,1631541482,/en/word-tips/how-to-create-a-bibliography-or-works-cited-page-in-word/1/?lo=,word-tips,how-to-create-a-bibliography-or-works-cited-page-in-word,2021-09-13T13:58:16.936092Z
18740469.1631541483,1631541482,/en/word-tips/how-to-create-a-table-of-contents-in-word/1/?lo=,word-tips,how-to-create-a-table-of-contents-in-word,2021-09-13T13:58:02.222420Z
18740696.1636746913,1636746913,/en/basic-computer-skills/disable-applications-from-running-on-startup/1/?lo=,basic-computer-skills,disable-applications-from-running-on-startup,2021-11-12T19:55:13.117654Z
18740752.1643294828,1643294828,/en/facebook101/locked-out-of-your-facebook-account/1/?lo=,facebook101,locked-out-of-your-facebook-account,2022-01-27T14:47:08.423530Z
18740758.1636022495,1636022493,/en/jobsearchandnetworking/find-a-job-online/1/?lo=,jobsearchandnetworking,find-a-job-online,2021-11-04T10:41:33.164276Z
18741024.1631701187,1631701262,/en/business-communication/business-writing-essentials/1/?lo=,business-communication,business-writing-essentials,2021-09-15T10:21:02.203651Z
1874109.1626364840,1626364839,/en/facebook101/chat-and-messages/1/?lo=,facebook101,chat-and-messages,2021-07-15T16:00:39.676141Z
18741443.1628614197,1628614196,/en/business-communication/choosing-fonts-for-business-documents/1/?lo=,business-communication,choosing-fonts-for-business-documents,2021-08-10T16:49:56.738637Z
18741980.1627442403,1627442402,/en/word2016/aligning-ordering-and-grouping-objects/1/?lo=,word2016,aligning-ordering-and-grouping-objects,2021-07-28T03:20:02.054489Z
18741991.1636080401,1636080402,/en/basic-computer-skills/installing-software-on-your-windows-pc/1/?lo=,basic-computer-skills,installing-software-on-your-windows-pc,2021-11-05T02:46:42.214294Z
18742133.1633300001,1633300002,/en/facebook101/locked-out-of-your-facebook-account/1/?lo=,facebook101,locked-out-of-your-facebook-account,2021-10-03T22:26:42.310670Z
18742667.1627081651,1627081651,/en/basic-computer-skills/disable-applications-from-running-on-startup/1/?lo=,basic-computer-skills,disable-applications-from-running-on-startup,2021-07-23T23:07:31.472355Z
18742761.1598487022,1629261768,/en/wordxp/identifying-parts-of-the-word-window/1/?lo=,wordxp,identifying-parts-of-the-word-window,2021-08-18T04:42:48.959090Z
18742761.1598487022,1614918224,/en/gmail/setting-up-a-gmail-account/1/?lo=,gmail,setting-up-a-gmail-account,2021-03-05T04:23:44.349997Z
18742851.1632996418,1632996522,/en/tr_id-word-2016/memulai-dengan-word/1/?lo=,tr_id-word-2016,memulai-dengan-word,2021-09-30T10:08:42.912128Z
18743157.1633622752,1633622753,/en/computerbasics/inside-a-computer/1/?lo=,computerbasics,inside-a-computer,2021-10-07T16:05:53.702020Z
18743201.1640714181,1640714181,/en/mousetutorial/mouse-tutorial/1/?lo=,mousetutorial,mouse-tutorial,2021-12-28T17:56:21.125551Z
18743211.1638846850,1638846850,/en/useinformationcorrectly/copyright-and-fair-use/1/?lo=,useinformationcorrectly,copyright-and-fair-use,2021-12-07T03:14:10.666326Z
18743357.1632308340,1632308339,/en/facebook101/deactivating-your-facebook-account/1/?lo=,facebook101,deactivating-your-facebook-account,2021-09-22T10:58:59.782327Z
18743653.1639295019,1639295020,/en/facebook101/locked-out-of-your-facebook-account/1/?lo=,facebook101,locked-out-of-your-facebook-account,2021-12-12T07:43:40.634793Z
18743660.1626343943,1626343943,/en/access2010/creating-forms/1/?lo=,access2010,creating-forms,2021-07-15T10:12:23.129221Z
18743752.1637211799,1637211798,/en/excel2013/groups-and-subtotals/1/?lo=,excel2013,groups-and-subtotals,2021-11-18T05:03:18.585108Z
18743915.1638483404,1638483403,/en/googledocuments/adjusting-margins/1/?lo=,googledocuments,adjusting-margins,2021-12-02T22:16:43.731725Z
18743927.1633522481,1633522480,/en/microsoftaccount/creating-a-microsoft-account/1/?lo=,microsoftaccount,creating-a-microsoft-account,2021-10-06T12:14:40.549162Z
18743957.1630304560,1630304560,/en/powerpoint2016/slide-master-view/1/?lo=,powerpoint2016,slide-master-view,2021-08-30T06:22:40.299916Z
18743992.1630599305,1630599307,/en/word2016/mail-merge/1/?lo=,word2016,mail-merge,2021-09-02T16:15:07.278095Z
18744050.1625629890,1625629900,/en/googlespreadsheets/getting-started-with-google-sheets/1/?lo=,googlespreadsheets,getting-started-with-google-sheets,2021-07-07T03:51:40.997358Z
18744529.1630286222,1630286219,/en/googlespreadsheets/modifying-columns-rows-and-cells/1/?lo=,googlespreadsheets,modifying-columns-rows-and-cells,2021-08-30T01:16:59.913388Z
18744568.1629867096,1629867096,/en/tr_id-word-2016/menggunakan-find-replace/1/?lo=,tr_id-word-2016,menggunakan-find-replace,2021-08-25T04:51:36.374605Z
18744961.1633421692,1633421510,/en/word2016/line-and-paragraph-spacing/1/?lo=,word2016,line-and-paragraph-spacing,2021-10-05T08:11:50.152552Z
18745179.1637001586,1637001586,/en/googledocuments/using-indents-and-tabs/1/?lo=,googledocuments,using-indents-and-tabs,2021-11-15T18:39:46.371185Z
18745304.1638214763,1638214762,/en/facebook101/locked-out-of-your-facebook-account/1/?lo=,facebook101,locked-out-of-your-facebook-account,2021-11-29T19:39:22.936369Z
18745350.1637116111,1637116112,/en/tr_id-word-2016/spasi-baris-dan-paragraf/1/?lo=,tr_id-word-2016,spasi-baris-dan-paragraf,2021-11-17T02:28:32.275233Z
18745990.1639874281,1639874280,/en/windowsbasics/all-about-windows/1/?lo=,windowsbasics,all-about-windows,2021-12-19T00:38:00.530892Z
18746181.1636842378,1636842378,/en/googledocuments/using-google-docs-offline/1/?lo=,googledocuments,using-google-docs-offline,2021-11-13T22:26:18.354902Z
18746275.1638625007,1638625006,/en/grammar/abbreviations-and-acronyms/1/?lo=,grammar,abbreviations-and-acronyms,2021-12-04T13:36:46.895901Z
18746397.1628834229,1628834234,/en/powerpoint2003/the-powerpoint-window/1/?lo=,powerpoint2003,the-powerpoint-window,2021-08-13T05:57:14.866896Z
18746400.1630825307,1630825306,/en/computerbasics/getting-started-with-your-first-computer/1/?lo=,computerbasics,getting-started-with-your-first-computer,2021-09-05T07:03:45.388938Z
18746400.1630825307,1630825306,/en/computerbasics/getting-started-with-your-first-computer/1/?lo=,computerbasics,getting-started-with-your-first-computer,2021-09-05T07:01:46.476336Z
18746426.1629165356,1629165357,/en/googleslides/linking-between-slides/1/?lo=,googleslides,linking-between-slides,2021-08-17T01:55:57.004948Z
18746537.1638338729,1638338728,/en/techsavvy/backing-up-your-files/1/?lo=,techsavvy,backing-up-your-files,2021-12-01T06:05:28.777727Z
18746612.1626287500,1626287497,/en/powerpoint2013/embedding-an-excel-chart/1/?lo=,powerpoint2013,embedding-an-excel-chart,2021-07-14T18:31:37.290254Z
18746625.1641016163,1641016164,/en/osxbasics/using-a-windows-keyboard-with-a-mac/1/?lo=,osxbasics,using-a-windows-keyboard-with-a-mac,2022-01-01T05:49:24.056213Z
18746630.1634562638,1634562638,/en/computerbasics/protecting-your-computer/1/?lo=,computerbasics,protecting-your-computer,2021-10-18T13:10:38.047262Z
1874675.1633110937,1633110950,/en/googlespreadsheets/getting-started-with-google-sheets/1/?lo=,googlespreadsheets,getting-started-with-google-sheets,2021-10-01T18:00:23.153695Z
1874675.1633110937,1633110950,/en/googlespreadsheets/working-with-multiple-sheets/1/?lo=,googlespreadsheets,working-with-multiple-sheets,2021-10-01T17:55:50.719176Z
18747216.1634858512,1634858307,/en/access2016/query-criteria-quick-reference-guide/1/?lo=,access2016,query-criteria-quick-reference-guide,2021-10-21T23:18:27.149209Z
18747340.1625533007,1625533006,/en/facebook101/deactivating-your-facebook-account/1/?lo=,facebook101,deactivating-your-facebook-account,2021-07-06T00:56:46.582668Z
1874735.1635901710,1635901781,/en/tr_id-computer-basics/menjaga-kebersihan-komputer-anda/1/?lo=,tr_id-computer-basics,menjaga-kebersihan-komputer-anda,2021-11-03T01:09:41.329Z
18747403.1633114230,1633114229,/en/basic-computer-skills/how-to-update-your-software/1/?lo=,basic-computer-skills,how-to-update-your-software,2021-10-01T18:50:29.824317Z
18747585.1641212742,1641212743,/en/excel/modifying-columns-rows-and-cells/1/?lo=,excel,modifying-columns-rows-and-cells,2022-01-03T12:25:43.070839Z
18748041.1626066195,1626066196,/en/excel2013/sorting-data/1/?lo=,excel2013,sorting-data,2021-07-12T05:03:16.551064Z
18748074.1638466807,1638466807,/en/googlespreadsheets/modifying-columns-rows-and-cells/1/?lo=,googlespreadsheets,modifying-columns-rows-and-cells,2021-12-02T17:46:22.223694Z
18748074.1638466807,1638466807,/en/googlespreadsheets/modifying-columns-rows-and-cells/1/?lo=,googlespreadsheets,modifying-columns-rows-and-cells,2021-12-02T17:42:09.498442Z
18748074.1638466807,1638466807,/en/googlespreadsheets/modifying-columns-rows-and-cells/1/?lo=,googlespreadsheets,modifying-columns-rows-and-cells,2021-12-02T17:40:07.944300Z
18748241.1635617374,1635617356,/en/googlespreadsheets/modifying-columns-rows-and-cells/1/?lo=,googlespreadsheets,modifying-columns-rows-and-cells,2021-10-30T18:09:16.835247Z
18748345.1627452166,1627452166,/en/excel2013/filtering-data/1/?lo=,excel2013,filtering-data,2021-07-28T06:02:46.348061Z
18748502.1638384742,1638384741,/en/algebra-topics/order-of-operations/1/?lo=,algebra-topics,order-of-operations,2021-12-01T18:52:21.912216Z
18748615.1631567919,1631567919,/en/careers-without-college/jobs-for-the-people-person/1/?lo=,careers-without-college,jobs-for-the-people-person,2021-09-13T21:18:39.195251Z
18748719.1639112672,1639112673,/en/computerbasics/what-is-a-computer/1/?lo=,computerbasics,what-is-a-computer,2021-12-10T05:06:12.375067Z
18748719.1639112672,1639112673,/en/computerbasics/what-is-a-computer/1/?lo=,computerbasics,what-is-a-computer,2021-12-10T05:04:33.633640Z
18748725.1630482768,1630482766,/en/googlespreadsheets/sorting-and-filtering-data/1/?lo=,googlespreadsheets,sorting-and-filtering-data,2021-09-01T07:58:54.420609Z
18748725.1630482768,1630482766,/en/excel2007/sorting-grouping-and-filtering-cells/1/?lo=,excel2007,sorting-grouping-and-filtering-cells,2021-09-01T07:52:46.756515Z
18748996.1626459365,1626459365,/en/beginning-graphic-design/fundamentals-of-design/1/?lo=,beginning-graphic-design,fundamentals-of-design,2021-07-16T18:16:05.168801Z
18749117.1631565115,1631565114,/en/googlespreadsheets/getting-started-with-google-sheets/1/?lo=,googlespreadsheets,getting-started-with-google-sheets,2021-09-13T20:31:54.896494Z
18749450.1630137544,1630137540,/en/tr_id-word-2016/memulai-dengan-word/1/?lo=,tr_id-word-2016,memulai-dengan-word,2021-08-28T07:59:17.344324Z
18749450.1630137544,1630137540,/en/tr_id-word-2016/memulai-dengan-word/1/?lo=,tr_id-word-2016,memulai-dengan-word,2021-08-28T07:59:00.288776Z
18749508.1625748704,1625748704,/en/googledocuments/headers-footers-and-page-breaks/1/?lo=,googledocuments,headers-footers-and-page-breaks,2021-07-08T12:51:44.146512Z
18749567.1628099072,1628099072,/en/googleslides/editing-master-slides-and-layouts/1/?lo=,googleslides,editing-master-slides-and-layouts,2021-08-04T17:44:32.152207Z
18749661.1635569310,1635569309,/en/facebook101/deactivating-your-facebook-account/1/?lo=,facebook101,deactivating-your-facebook-account,2021-10-30T04:48:29.807173Z
18749737.1627526505,1627526505,/en/computerbasics/understanding-operating-systems/1/?lo=,computerbasics,understanding-operating-systems,2021-07-29T02:41:45.211191Z
18749822.1634468312,1634468311,/en/beginning-graphic-design/branding-and-identity/1/?lo=,beginning-graphic-design,branding-and-identity,2021-10-17T10:59:04.823919Z
18749822.1634468312,1634468311,/en/beginning-graphic-design/color/1/?lo=,beginning-graphic-design,color,2021-10-17T10:58:31.837127Z
18749836.1630843493,1630843494,/en/gmail/setting-up-a-gmail-account/1/?lo=,gmail,setting-up-a-gmail-account,2021-09-05T12:04:54.666342Z
18749928.1626014984,1626014983,/en/internetsafetyforkids/teaching-kids-about-internet-safety/1/?lo=,internetsafetyforkids,teaching-kids-about-internet-safety,2021-07-11T14:49:43.924020Z
